revision;file;nodeIdentifier1;nodeIdentifier2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c774e_5e6eb/rev_c774e-5e6eb.revisions;/src/java/org/apache/cassandra/io/sstable/ColumnStats.java;  // We use explicit classes for ints and longs instead of generics to avoid boxing and unboxing (See CASSANDRA-8109)  public static class MinLongTracker ;  // We use explicit classes for ints and longs instead of generics to avoid boxing and unboxing (See CASSANDRA-8109)  public static class MinLongTracker 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c774e_5e6eb/rev_c774e-5e6eb.revisions;/src/java/org/apache/cassandra/io/sstable/ColumnStats.java;public MinLongTracker(long defaultValue)        ;public MinLongTracker(long defaultValue)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c774e_5e6eb/rev_c774e-5e6eb.revisions;/src/java/org/apache/cassandra/io/sstable/ColumnStats.java;public void update(long value)        ;public void update(long value)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c774e_5e6eb/rev_c774e-5e6eb.revisions;/src/java/org/apache/cassandra/io/sstable/ColumnStats.java;  public static class MaxLongTracker ;  public static class MaxLongTracker 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c774e_5e6eb/rev_c774e-5e6eb.revisions;/src/java/org/apache/cassandra/io/sstable/ColumnStats.java;public MaxLongTracker(long defaultValue)        ;public MaxLongTracker(long defaultValue)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c3873_b33b4/rev_c3873-b33b4.revisions;/src/main/java/org/junit/runners/ParentRunner.java;private List<T> fCachedChildren;private List<T> fCachedChildren
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c3873_b33b4/rev_c3873-b33b4.revisions;/src/main/java/org/junit/runners/ParentRunner.java;private Comparator<? super T> comparator(final Sorter sorter) ;private Comparator<? super T> comparator(final Sorter sorter) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c3873_b33b4/rev_c3873-b33b4.revisions;/src/main/java/junit/framework/JUnit4TestAdapterCache.java;public List<Test> asTestList(Plan plan) ;public List<Test> asTestList(Plan plan) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c3873_b33b4/rev_c3873-b33b4.revisions;/src/main/java/junit/framework/JUnit4TestAdapterCache.java;public Test asTest(Plan plan) ;public Test asTest(Plan plan) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/main/java/org/junit/experimental/max/MaxHistory.java;private final File fHistoryStore;private final File fHistoryStore
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/main/java/org/junit/experimental/max/MaxHistory.java;@Override		public void testRunFinished(Result result) throws Exception ;@Override		public void testRunFinished(Result result) throws Exception 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/test/java/org/junit/tests/running/classes/TestClassTest.java;	public static class SuperclassWithField ;	public static class SuperclassWithField 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/test/java/org/junit/tests/running/classes/TestClassTest.java;@Rule		public MethodRule x;@Rule		public MethodRule x
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/test/java/org/junit/tests/running/classes/TestClassTest.java;	public static class SubclassWithField extends SuperclassWithField ;	public static class SubclassWithField extends SuperclassWithField 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/test/java/org/junit/tests/running/classes/TestClassTest.java;@Test	public void fieldsOnSubclassesShadowSuperclasses() ;@Test	public void fieldsOnSubclassesShadowSuperclasses() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;private Statement withRules(FrameworkMethod method, Object target,			Statement statement) ;private Statement withRules(FrameworkMethod method, Object target,			Statement statement) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;protected List<MethodRule> rules(Object test) ;protected List<MethodRule> rules(Object test) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;private List<FrameworkField> ruleFields() ;private List<FrameworkField> ruleFields() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;/src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;private MethodRule createRule(Object test,			FrameworkField each) ;private MethodRule createRule(Object test,			FrameworkField each) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_c9682_4f185/rev_c9682-4f185.revisions;/tightdb-java-core/src/main/java/com/tightdb/Group.java;protected native boolean nativeEquals(long nativeGroupPtr, long nativeGroupToComparePtr);protected native boolean nativeEquals(long nativeGroupPtr, long compareToGroupPtr)
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_cb35f_a98a4/rev_cb35f-a98a4.revisions;/tightdb-java-test/src/test/java/com/tightdb/JNITransactions.java;@Test(enabled=true)	public void mustFailOnWriteInReadTransactions() ;@Test	public void mustFailOnWriteInReadTransactions() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_cb42f_9e836/rev_cb42f-9e836.revisions;/tightdb-java-test/src/test/java/com/tightdb/typed/TableTest.java;@Test    public void tableEquals() ;@Test    public void tableEquals() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_ce4b8_ac858/rev_ce4b8-ac858.revisions;/subprojects/core-impl/src/main/groovy/org/gradle/api/internal/artifacts/ivyservice/ivyresolve/parser/PomReader.java;private Map<String, PomDependencyData> dependencies;private Map<String, PomDependencyData> dependencies
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_cef5b_9b46d/rev_cef5b-9b46d.revisions;/subprojects/core-impl/src/main/groovy/org/gradle/api/internal/artifacts/metadata/DefaultModuleVersionArtifactIdentifier.java;public DefaultModuleVersionArtifactIdentifier(ModuleComponentIdentifier componentIdentifier, String name, String type, @Nullable String extension, Map<String, String> attributes) ;public DefaultModuleVersionArtifactIdentifier(ModuleComponentIdentifier componentIdentifier, String name, String type, @Nullable String extension, Map<String, String> attributes) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_dab0f_b83e0/rev_dab0f-b83e0.revisions;/realm-annotations-processor/src/main/java/io/realm/processor/RealmSourceCodeGenerator.java;private static final String realmPackageName ;private static final String realmPackageName 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1b10_769fe/rev_e1b10-769fe.revisions;/src/java/org/apache/cassandra/db/columniterator/SSTableNamesIterator.java;private final SSTableReader sstable;private final SSTableReader sstable
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;final static protected Logger logger ;final static protected Logger logger 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;RdfTripleImporter SUT ;RdfTripleImporter SUT 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;Project project ;Project project 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;Properties options ;Properties options 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;@BeforeMethod    public void SetUp();@BeforeMethod    public void SetUp()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;@Test(enabled=false)    public void CanParseSingleLineTriple();@Test(enabled=false)    public void CanParseSingleLineTriple()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;@Test    public void CanParseMultiLineTriple();@Test    public void CanParseMultiLineTriple()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;@Test    public void CanParseMultiLineMultiPredicatesTriple();@Test    public void CanParseMultiLineMultiPredicatesTriple()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/RdfTripleImporterTests.java;@Test    public void CanParseTripleWithValue();@Test    public void CanParseTripleWithValue()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/XmlImportUtilitiesStub.java;public List<String> detectRecordElementWrapper(XMLStreamReader parser, String tag) throws XMLStreamException;public List<String> detectRecordElementWrapper(XMLStreamReader parser, String tag) throws XMLStreamException
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/XmlImportUtilitiesStub.java;public void ProcessSubRecordWrapper(Project project, XMLStreamReader parser, ImportColumnGroup columnGroup, ImportRecord record) throws XMLStreamException;public void ProcessSubRecordWrapper(Project project, XMLStreamReader parser, ImportColumnGroup columnGroup, ImportRecord record) throws XMLStreamException
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/XmlImportUtilitiesStub.java;public void findRecordWrapper(Project project, XMLStreamReader parser, String[] recordPath, int pathIndex, ImportColumnGroup rootColumnGroup) throws XMLStreamException;public void findRecordWrapper(Project project, XMLStreamReader parser, String[] recordPath, int pathIndex, ImportColumnGroup rootColumnGroup) throws XMLStreamException
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/XmlImportUtilitiesStub.java;public void processRecordWrapper(Project project, XMLStreamReader parser, ImportColumnGroup rootColumnGroup) throws XMLStreamException;public void processRecordWrapper(Project project, XMLStreamReader parser, ImportColumnGroup rootColumnGroup) throws XMLStreamException
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/XmlImportUtilitiesStub.java;public void addCellWrapper(Project project, ImportColumnGroup columnGroup, ImportRecord record, String columnLocalName, String text, int commonStartingRowIndex);public void addCellWrapper(Project project, ImportColumnGroup columnGroup, ImportRecord record, String columnLocalName, String text, int commonStartingRowIndex)
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;/main/tests/server/src/com/metaweb/gridworks/tests/importers/XmlImportUtilitiesTests.java;final static Logger logger ;final static Logger logger 
